log_id,user_id,username,email,roles,action,timestamp,ip_address,user_agent,success,session_id,page,metadata,is_anomaly,risk_score
405,49,user49,user49@example.com,user,delete_user,2025-06-28 23:32:00,192.168.104.135,Safari/14.0,False,session_49_3,dashboard,{},0,25
406,9,user9,user9@example.com,guest,change_password,2025-06-13 12:59:00,192.168.81.215,Safari/14.0,False,session_9_4,reports,{},0,0
407,17,user17,user17@example.com,user,upload_file,2025-06-06 19:54:00,192.168.32.176,Edge/18.0,True,session_17_10,settings,{},0,25
408,14,user14,user14@example.com,guest,change_password,2025-06-12 20:58:00,192.168.81.198,Chrome/91.0,False,session_14_5,settings,{},0,0
409,30,user30,user30@example.com,guest,upload_file,2025-06-13 16:33:00,192.168.183.152,Mozilla/5.0,True,session_30_2,admin_panel,{},0,0
410,8,user8,user8@example.com,admin,view_page,2025-06-15 06:05:00,192.168.40.242,Safari/14.0,True,session_8_10,settings,{},0,0
411,17,user17,user17@example.com,admin,view_page,2025-06-12 12:59:00,192.168.232.127,Edge/18.0,True,session_17_10,settings,{},0,25
412,14,user14,user14@example.com,guest,delete_user,2025-06-02 10:02:00,192.168.35.216,Mozilla/5.0,True,session_14_2,profile,{},0,25
413,44,user44,user44@example.com,user,delete_user,2025-06-28 03:02:00,192.168.26.209,Chrome/91.0,False,session_44_7,admin_panel,{},0,25
414,20,user20,user20@example.com,admin,edit_profile,2025-06-20 04:11:00,192.168.148.0,Edge/18.0,True,session_20_5,dashboard,{},0,0
415,23,user23,user23@example.com,guest,delete_user,2025-06-27 00:30:00,192.168.201.123,Mozilla/5.0,False,session_23_2,settings,{},0,50
416,15,user15,user15@example.com,admin,login,2025-06-17 13:19:00,192.168.50.52,Safari/14.0,False,session_15_5,settings,{},0,0
417,23,user23,user23@example.com,guest,delete_user,2025-06-27 12:57:00,192.168.17.135,Mozilla/5.0,False,session_23_5,dashboard,{},0,25
418,8,user8,user8@example.com,guest,edit_profile,2025-06-06 03:37:00,192.168.222.63,Safari/14.0,False,session_8_1,admin_panel,{},0,0
419,42,user42,user42@example.com,user,change_password,2025-06-29 20:05:00,192.168.48.115,Edge/18.0,False,session_42_9,dashboard,{},0,0
420,15,user15,user15@example.com,admin,change_password,2025-06-30 17:28:00,192.168.169.227,Chrome/91.0,False,session_15_2,reports,{},0,0
421,47,user47,user47@example.com,guest,edit_profile,2025-06-17 19:27:00,192.168.176.228,Safari/14.0,True,session_47_7,settings,{},0,0
422,46,user46,user46@example.com,guest,login,2025-06-06 18:22:00,192.168.13.229,Edge/18.0,False,session_46_3,dashboard,{},0,0
423,19,user19,user19@example.com,user,upload_file,2025-06-09 05:21:00,192.168.178.196,Edge/18.0,True,session_19_3,profile,{},0,0
424,46,user46,user46@example.com,guest,delete_user,2025-06-14 12:31:00,192.168.215.77,Edge/18.0,False,session_46_5,dashboard,{},0,0
425,9,user9,user9@example.com,admin,view_page,2025-06-28 15:57:00,192.168.79.166,Safari/14.0,False,session_9_9,admin_panel,{},0,0
426,1,user1,user1@example.com,admin,change_password,2025-06-21 12:32:00,192.168.2.15,Safari/14.0,True,session_1_4,settings,{},0,0
427,27,user27,user27@example.com,user,change_password,2025-06-08 01:47:00,192.168.242.234,Edge/18.0,True,session_27_1,dashboard,{},1,25
428,20,user20,user20@example.com,user,view_page,2025-06-02 21:24:00,192.168.118.50,Mozilla/5.0,True,session_20_6,dashboard,{},0,0
429,3,user3,user3@example.com,user,delete_user,2025-06-03 11:50:00,192.168.116.73,Safari/14.0,True,session_3_4,settings,{},0,50
430,14,user14,user14@example.com,admin,download_file,2025-06-20 21:47:00,192.168.69.30,Mozilla/5.0,True,session_14_6,dashboard,{},1,50
431,48,user48,user48@example.com,guest,download_file,2025-06-12 13:49:00,192.168.224.211,Mozilla/5.0,True,session_48_6,reports,{},0,0
432,47,user47,user47@example.com,guest,download_file,2025-06-05 02:42:00,192.168.85.159,Mozilla/5.0,True,session_47_9,admin_panel,{},0,0
433,32,user32,user32@example.com,user,login,2025-06-06 22:44:00,192.168.243.9,Chrome/91.0,False,session_32_5,admin_panel,{},1,25
434,39,user39,user39@example.com,guest,change_password,2025-06-07 04:25:00,192.168.81.93,Mozilla/5.0,True,session_39_2,reports,{},0,0
435,26,user26,user26@example.com,guest,change_password,2025-06-19 14:52:00,192.168.127.123,Mozilla/5.0,True,session_26_3,profile,{},0,0
436,36,user36,user36@example.com,user,edit_profile,2025-06-18 03:39:00,192.168.22.225,Edge/18.0,True,session_36_1,profile,{},0,0
437,21,user21,user21@example.com,guest,login,2025-06-06 03:48:00,192.168.61.110,Chrome/91.0,False,session_21_7,settings,{},0,0
438,27,user27,user27@example.com,admin,download_file,2025-06-13 06:46:00,192.168.52.140,Mozilla/5.0,True,session_27_1,admin_panel,{},0,25
439,17,user17,user17@example.com,user,delete_user,2025-06-22 03:20:00,192.168.216.66,Safari/14.0,True,session_17_7,profile,{},0,0
440,22,user22,user22@example.com,user,edit_profile,2025-06-16 22:07:00,192.168.61.49,Chrome/91.0,True,session_22_3,admin_panel,{},1,50
441,34,user34,user34@example.com,admin,delete_user,2025-06-08 07:15:00,192.168.84.79,Safari/14.0,False,session_34_1,profile,{},0,0
442,15,user15,user15@example.com,admin,delete_user,2025-06-25 05:41:00,192.168.25.186,Safari/14.0,True,session_15_10,admin_panel,{},0,0
443,24,user24,user24@example.com,guest,delete_user,2025-06-26 10:59:00,192.168.90.87,Edge/18.0,False,session_24_8,settings,{},0,25
444,47,user47,user47@example.com,user,download_file,2025-06-23 12:29:00,192.168.166.28,Mozilla/5.0,True,session_47_3,reports,{},1,25
445,6,user6,user6@example.com,user,download_file,2025-06-21 17:32:00,192.168.72.183,Mozilla/5.0,False,session_6_4,dashboard,{},1,75
446,31,user31,user31@example.com,admin,change_password,2025-06-11 16:34:00,192.168.114.184,Edge/18.0,False,session_31_7,reports,{},0,0
447,39,user39,user39@example.com,user,change_password,2025-06-21 11:38:00,192.168.196.205,Edge/18.0,False,session_39_2,dashboard,{},0,0
448,26,user26,user26@example.com,admin,delete_user,2025-06-16 04:19:00,192.168.101.230,Safari/14.0,True,session_26_7,profile,{},0,0
449,18,user18,user18@example.com,user,view_page,2025-06-22 04:53:00,192.168.252.167,Chrome/91.0,True,session_18_5,profile,{},0,25
450,44,user44,user44@example.com,admin,change_password,2025-06-03 00:33:00,192.168.252.203,Edge/18.0,True,session_44_9,admin_panel,{},0,0
451,40,user40,user40@example.com,guest,change_password,2025-06-14 10:34:00,192.168.193.195,Mozilla/5.0,True,session_40_7,dashboard,{},0,25
452,24,user24,user24@example.com,admin,edit_profile,2025-06-08 22:36:00,192.168.175.94,Mozilla/5.0,True,session_24_10,dashboard,{},0,0
453,44,user44,user44@example.com,admin,upload_file,2025-06-30 08:22:00,192.168.137.159,Edge/18.0,False,session_44_10,reports,{},0,0
454,49,user49,user49@example.com,user,upload_file,2025-06-30 14:52:00,192.168.116.138,Mozilla/5.0,False,session_49_10,admin_panel,{},0,0
455,35,user35,user35@example.com,guest,change_password,2025-06-04 16:55:00,192.168.29.189,Mozilla/5.0,True,session_35_1,settings,{},0,25
456,2,user2,user2@example.com,admin,change_password,2025-06-26 18:34:00,192.168.158.63,Mozilla/5.0,True,session_2_8,admin_panel,{},0,0
457,2,user2,user2@example.com,guest,change_password,2025-06-19 20:19:00,192.168.73.47,Safari/14.0,True,session_2_9,profile,{},0,0
458,13,user13,user13@example.com,user,edit_profile,2025-06-10 08:41:00,192.168.2.157,Safari/14.0,False,session_13_6,dashboard,{},0,0
459,43,user43,user43@example.com,guest,edit_profile,2025-06-15 23:45:00,192.168.89.128,Chrome/91.0,False,session_43_5,dashboard,{},0,0
460,18,user18,user18@example.com,user,change_password,2025-06-12 07:10:00,192.168.117.60,Safari/14.0,False,session_18_6,profile,{},0,0
461,28,user28,user28@example.com,guest,login,2025-06-05 05:37:00,192.168.245.27,Safari/14.0,True,session_28_7,reports,{},0,0
462,32,user32,user32@example.com,guest,upload_file,2025-06-15 01:33:00,192.168.12.72,Chrome/91.0,False,session_32_4,profile,{},0,0
463,45,user45,user45@example.com,user,edit_profile,2025-06-08 18:33:00,192.168.189.82,Chrome/91.0,True,session_45_1,admin_panel,{},0,0
464,9,user9,user9@example.com,user,edit_profile,2025-06-18 15:09:00,192.168.216.184,Safari/14.0,True,session_9_9,admin_panel,{},0,0
465,8,user8,user8@example.com,user,download_file,2025-06-06 07:05:00,192.168.253.89,Edge/18.0,True,session_8_8,dashboard,{},0,0
466,45,user45,user45@example.com,admin,upload_file,2025-06-30 14:49:00,192.168.181.252,Chrome/91.0,True,session_45_1,dashboard,{},0,0
467,25,user25,user25@example.com,guest,delete_user,2025-06-26 14:41:00,192.168.231.209,Mozilla/5.0,True,session_25_6,profile,{},0,0
468,3,user3,user3@example.com,admin,delete_user,2025-06-29 20:43:00,192.168.208.14,Safari/14.0,False,session_3_4,dashboard,{},0,50
469,29,user29,user29@example.com,guest,download_file,2025-06-10 08:11:00,192.168.130.103,Safari/14.0,False,session_29_6,reports,{},0,0
470,19,user19,user19@example.com,guest,delete_user,2025-06-17 15:41:00,192.168.44.235,Edge/18.0,True,session_19_5,profile,{},0,0
471,18,user18,user18@example.com,user,change_password,2025-06-19 14:04:00,192.168.134.108,Chrome/91.0,False,session_18_9,dashboard,{},0,0
472,21,user21,user21@example.com,guest,view_page,2025-06-07 02:13:00,192.168.159.7,Chrome/91.0,True,session_21_5,profile,{},0,25
473,9,user9,user9@example.com,admin,upload_file,2025-06-18 04:15:00,192.168.25.33,Edge/18.0,True,session_9_4,profile,{},0,0
474,28,user28,user28@example.com,admin,change_password,2025-06-06 08:01:00,192.168.253.127,Chrome/91.0,False,session_28_2,settings,{},0,25
475,39,user39,user39@example.com,guest,upload_file,2025-06-12 02:40:00,192.168.126.159,Edge/18.0,True,session_39_2,profile,{},0,0
476,49,user49,user49@example.com,admin,delete_user,2025-06-10 07:07:00,192.168.149.129,Chrome/91.0,False,session_49_5,profile,{},0,0
477,38,user38,user38@example.com,guest,download_file,2025-06-13 19:25:00,192.168.68.109,Edge/18.0,True,session_38_4,dashboard,{},0,0
478,32,user32,user32@example.com,guest,change_password,2025-06-01 01:16:00,192.168.53.190,Edge/18.0,True,session_32_1,profile,{},0,25
479,6,user6,user6@example.com,user,login,2025-06-05 16:34:00,192.168.235.168,Mozilla/5.0,True,session_6_4,reports,{},1,75
480,50,user50,user50@example.com,guest,login,2025-06-23 01:07:00,192.168.177.88,Chrome/91.0,False,session_50_3,dashboard,{},0,0
481,31,user31,user31@example.com,admin,view_page,2025-06-24 00:07:00,192.168.40.12,Edge/18.0,False,session_31_10,admin_panel,{},0,0
482,27,user27,user27@example.com,admin,upload_file,2025-06-05 15:55:00,192.168.23.21,Mozilla/5.0,True,session_27_4,admin_panel,{},0,25
483,46,user46,user46@example.com,guest,download_file,2025-06-06 18:05:00,192.168.225.236,Mozilla/5.0,False,session_46_8,settings,{},0,25
484,3,user3,user3@example.com,admin,download_file,2025-06-03 04:03:00,192.168.98.67,Edge/18.0,True,session_3_1,reports,{},0,0
485,33,user33,user33@example.com,user,view_page,2025-06-06 05:40:00,192.168.203.5,Mozilla/5.0,True,session_33_10,settings,{},0,25
486,44,user44,user44@example.com,guest,delete_user,2025-06-21 10:47:00,192.168.233.96,Safari/14.0,False,session_44_5,reports,{},0,0
487,16,user16,user16@example.com,user,login,2025-06-09 03:59:00,192.168.37.122,Chrome/91.0,False,session_16_6,dashboard,{},1,25
488,3,user3,user3@example.com,guest,change_password,2025-06-20 02:13:00,192.168.222.43,Chrome/91.0,False,session_3_4,profile,{},0,50
489,46,user46,user46@example.com,admin,upload_file,2025-06-01 06:32:00,192.168.170.56,Edge/18.0,False,session_46_9,admin_panel,{},0,0
490,13,user13,user13@example.com,admin,upload_file,2025-06-20 05:32:00,192.168.147.231,Safari/14.0,True,session_13_1,reports,{},0,0
491,3,user3,user3@example.com,user,login,2025-06-10 09:39:00,192.168.233.249,Chrome/91.0,True,session_3_6,reports,{},0,25
492,3,user3,user3@example.com,user,change_password,2025-06-18 12:33:00,192.168.60.25,Edge/18.0,True,session_3_8,settings,{},0,0
493,2,user2,user2@example.com,guest,edit_profile,2025-06-06 20:44:00,192.168.129.192,Safari/14.0,False,session_2_8,admin_panel,{},0,0
494,31,user31,user31@example.com,user,view_page,2025-06-29 01:54:00,192.168.77.139,Safari/14.0,False,session_31_7,profile,{},0,0
495,35,user35,user35@example.com,user,change_password,2025-06-18 03:57:00,192.168.240.210,Chrome/91.0,False,session_35_9,reports,{},0,0
496,5,user5,user5@example.com,admin,view_page,2025-06-13 17:24:00,192.168.166.92,Safari/14.0,True,session_5_2,dashboard,{},0,0
497,17,user17,user17@example.com,guest,edit_profile,2025-06-25 21:51:00,192.168.105.67,Chrome/91.0,False,session_17_1,profile,{},0,25
498,20,user20,user20@example.com,user,upload_file,2025-06-10 09:57:00,192.168.166.90,Edge/18.0,True,session_20_4,admin_panel,{},0,0
499,35,user35,user35@example.com,guest,edit_profile,2025-06-27 18:44:00,192.168.223.35,Safari/14.0,True,session_35_7,dashboard,{},0,0
500,24,user24,user24@example.com,user,change_password,2025-06-11 04:50:00,192.168.105.228,Safari/14.0,False,session_24_8,reports,{},0,25
501,31,user31,user31@example.com,guest,edit_profile,2025-06-12 08:47:00,192.168.76.138,Safari/14.0,False,session_31_9,profile,{},0,0
502,50,user50,user50@example.com,user,edit_profile,2025-06-13 03:32:00,192.168.129.224,Safari/14.0,False,session_50_4,dashboard,{},0,0
503,44,user44,user44@example.com,user,view_page,2025-06-30 01:22:00,192.168.57.80,Safari/14.0,True,session_44_10,profile,{},0,0
504,11,user11,user11@example.com,admin,download_file,2025-06-01 21:19:00,192.168.83.61,Safari/14.0,True,session_11_7,dashboard,{},0,0
505,27,user27,user27@example.com,guest,view_page,2025-06-27 10:36:00,192.168.121.40,Safari/14.0,False,session_27_2,reports,{},0,0
506,18,user18,user18@example.com,admin,upload_file,2025-06-04 20:10:00,192.168.185.203,Chrome/91.0,False,session_18_4,profile,{},0,0
507,45,user45,user45@example.com,admin,view_page,2025-06-10 08:10:00,192.168.40.76,Safari/14.0,False,session_45_10,dashboard,{},0,0
508,16,user16,user16@example.com,admin,change_password,2025-06-06 06:01:00,192.168.96.244,Safari/14.0,True,session_16_1,settings,{},0,0
509,31,user31,user31@example.com,user,upload_file,2025-06-05 17:19:00,192.168.200.171,Safari/14.0,True,session_31_3,profile,{},0,0
510,28,user28,user28@example.com,admin,delete_user,2025-06-05 12:40:00,192.168.144.160,Edge/18.0,True,session_28_1,admin_panel,{},0,0
511,24,user24,user24@example.com,guest,upload_file,2025-06-24 23:08:00,192.168.198.97,Safari/14.0,True,session_24_7,settings,{},0,0
512,39,user39,user39@example.com,user,view_page,2025-06-08 04:01:00,192.168.246.245,Safari/14.0,True,session_39_6,profile,{},0,0
513,21,user21,user21@example.com,user,download_file,2025-06-14 14:13:00,192.168.58.67,Mozilla/5.0,False,session_21_4,settings,{},0,0
514,2,user2,user2@example.com,guest,edit_profile,2025-06-27 01:00:00,192.168.229.63,Edge/18.0,False,session_2_9,dashboard,{},0,0
515,17,user17,user17@example.com,guest,edit_profile,2025-06-14 08:41:00,192.168.37.164,Safari/14.0,True,session_17_6,admin_panel,{},0,0
516,14,user14,user14@example.com,guest,upload_file,2025-06-04 17:29:00,192.168.179.18,Edge/18.0,True,session_14_8,reports,{},0,25
517,34,user34,user34@example.com,guest,login,2025-06-24 00:16:00,192.168.175.169,Chrome/91.0,True,session_34_3,profile,{},0,0
518,24,user24,user24@example.com,user,login,2025-06-10 19:30:00,192.168.113.237,Mozilla/5.0,False,session_24_9,profile,{},0,0
519,1,user1,user1@example.com,guest,upload_file,2025-06-16 10:25:00,192.168.195.45,Edge/18.0,True,session_1_9,admin_panel,{},0,0
520,48,user48,user48@example.com,user,view_page,2025-06-29 00:17:00,192.168.61.54,Safari/14.0,False,session_48_4,settings,{},0,0
521,11,user11,user11@example.com,admin,login,2025-06-27 03:04:00,192.168.192.104,Edge/18.0,False,session_11_1,dashboard,{},0,0
522,36,user36,user36@example.com,user,upload_file,2025-06-27 04:17:00,192.168.13.214,Edge/18.0,False,session_36_4,admin_panel,{},0,0
523,35,user35,user35@example.com,guest,login,2025-06-04 21:09:00,192.168.185.221,Edge/18.0,False,session_35_1,reports,{},0,25
524,48,user48,user48@example.com,admin,delete_user,2025-06-28 15:54:00,192.168.6.126,Safari/14.0,False,session_48_2,admin_panel,{},0,0
525,24,user24,user24@example.com,admin,edit_profile,2025-06-23 05:26:00,192.168.153.162,Safari/14.0,True,session_24_4,reports,{},0,25
526,9,user9,user9@example.com,user,delete_user,2025-06-12 14:12:00,192.168.108.78,Safari/14.0,True,session_9_6,reports,{},0,0
527,36,user36,user36@example.com,admin,login,2025-06-01 21:46:00,192.168.123.86,Safari/14.0,False,session_36_2,dashboard,{},1,25
528,8,user8,user8@example.com,admin,change_password,2025-06-08 19:04:00,192.168.38.25,Safari/14.0,False,session_8_4,reports,{},0,0
529,26,user26,user26@example.com,user,view_page,2025-06-13 09:26:00,192.168.168.162,Chrome/91.0,True,session_26_2,settings,{},1,25
530,45,user45,user45@example.com,admin,login,2025-06-16 14:06:00,192.168.112.179,Mozilla/5.0,False,session_45_6,admin_panel,{},1,25
531,10,user10,user10@example.com,admin,delete_user,2025-06-29 04:57:00,192.168.250.24,Safari/14.0,True,session_10_8,settings,{},1,25
532,20,user20,user20@example.com,guest,edit_profile,2025-06-11 04:33:00,192.168.121.130,Edge/18.0,False,session_20_3,admin_panel,{},0,0
533,16,user16,user16@example.com,admin,view_page,2025-06-25 02:57:00,192.168.113.164,Safari/14.0,True,session_16_2,reports,{},0,0
534,45,user45,user45@example.com,guest,change_password,2025-06-11 20:36:00,192.168.251.224,Edge/18.0,True,session_45_8,profile,{},0,0
535,46,user46,user46@example.com,user,login,2025-06-18 11:51:00,192.168.203.1,Edge/18.0,False,session_46_3,reports,{},0,0
536,17,user17,user17@example.com,user,view_page,2025-06-25 14:18:00,192.168.183.226,Safari/14.0,False,session_17_9,reports,{},0,0
537,34,user34,user34@example.com,guest,edit_profile,2025-06-11 21:39:00,192.168.20.222,Chrome/91.0,False,session_34_3,profile,{},0,0
538,34,user34,user34@example.com,user,login,2025-06-19 18:33:00,192.168.63.168,Chrome/91.0,False,session_34_2,profile,{},0,0
539,46,user46,user46@example.com,user,delete_user,2025-06-29 01:06:00,192.168.93.251,Chrome/91.0,True,session_46_2,admin_panel,{},0,0
540,38,user38,user38@example.com,admin,login,2025-06-03 12:12:00,192.168.18.234,Edge/18.0,False,session_38_3,settings,{},0,0
541,45,user45,user45@example.com,guest,download_file,2025-06-30 19:46:00,192.168.24.152,Chrome/91.0,True,session_45_5,admin_panel,{},0,0
542,43,user43,user43@example.com,guest,download_file,2025-06-21 14:02:00,192.168.26.8,Safari/14.0,True,session_43_4,profile,{},1,25
543,23,user23,user23@example.com,guest,view_page,2025-06-05 22:05:00,192.168.202.217,Safari/14.0,True,session_23_1,profile,{},1,50
544,43,user43,user43@example.com,user,delete_user,2025-06-18 22:50:00,192.168.97.149,Safari/14.0,False,session_43_5,reports,{},0,0
545,46,user46,user46@example.com,guest,change_password,2025-06-01 11:40:00,192.168.99.56,Edge/18.0,True,session_46_6,settings,{},0,0
546,47,user47,user47@example.com,admin,download_file,2025-06-02 20:36:00,192.168.17.140,Chrome/91.0,True,session_47_4,admin_panel,{},0,0
547,26,user26,user26@example.com,admin,delete_user,2025-06-12 20:43:00,192.168.194.228,Chrome/91.0,True,session_26_8,profile,{},0,0
548,35,user35,user35@example.com,user,change_password,2025-06-08 05:47:00,192.168.162.222,Mozilla/5.0,False,session_35_3,dashboard,{},0,0
549,7,user7,user7@example.com,guest,change_password,2025-06-17 04:03:00,192.168.147.25,Chrome/91.0,False,session_7_7,profile,{},0,25
550,4,user4,user4@example.com,user,change_password,2025-06-08 12:19:00,192.168.33.58,Safari/14.0,True,session_4_4,profile,{},0,0
551,41,user41,user41@example.com,admin,upload_file,2025-06-10 23:34:00,192.168.166.216,Chrome/91.0,False,session_41_5,dashboard,{},0,0
552,34,user34,user34@example.com,user,change_password,2025-06-18 07:34:00,192.168.53.130,Edge/18.0,True,session_34_5,settings,{},0,0
553,26,user26,user26@example.com,admin,download_file,2025-06-10 07:49:00,192.168.107.65,Safari/14.0,False,session_26_2,profile,{},0,25
554,16,user16,user16@example.com,admin,change_password,2025-06-01 08:40:00,192.168.118.232,Chrome/91.0,False,session_16_9,admin_panel,{},1,75
555,1,user1,user1@example.com,guest,delete_user,2025-06-17 05:45:00,192.168.206.6,Edge/18.0,True,session_1_10,reports,{},0,0
556,24,user24,user24@example.com,guest,change_password,2025-06-10 14:12:00,192.168.249.6,Mozilla/5.0,True,session_24_9,reports,{},0,0
557,18,user18,user18@example.com,guest,delete_user,2025-06-25 23:50:00,192.168.229.17,Safari/14.0,False,session_18_10,profile,{},0,0
558,24,user24,user24@example.com,user,upload_file,2025-06-21 06:03:00,192.168.213.239,Chrome/91.0,True,session_24_9,settings,{},0,0
559,26,user26,user26@example.com,user,login,2025-06-17 01:22:00,192.168.242.154,Mozilla/5.0,True,session_26_9,reports,{},0,50
560,36,user36,user36@example.com,admin,download_file,2025-06-03 04:19:00,192.168.127.163,Safari/14.0,False,session_36_8,dashboard,{},0,0
561,25,user25,user25@example.com,user,upload_file,2025-06-15 22:12:00,192.168.161.143,Edge/18.0,True,session_25_8,admin_panel,{},0,25
562,25,user25,user25@example.com,user,change_password,2025-06-19 03:15:00,192.168.201.109,Safari/14.0,True,session_25_2,profile,{},0,0
563,42,user42,user42@example.com,guest,download_file,2025-06-01 13:53:00,192.168.73.73,Mozilla/5.0,False,session_42_2,dashboard,{},1,25
564,9,user9,user9@example.com,guest,view_page,2025-06-16 06:02:00,192.168.239.236,Safari/14.0,False,session_9_5,reports,{},0,0
565,32,user32,user32@example.com,guest,view_page,2025-06-16 07:58:00,192.168.78.208,Edge/18.0,False,session_32_4,settings,{},0,0
566,38,user38,user38@example.com,user,edit_profile,2025-06-13 06:18:00,192.168.2.158,Mozilla/5.0,True,session_38_6,reports,{},0,0
567,20,user20,user20@example.com,user,upload_file,2025-06-02 02:09:00,192.168.15.241,Safari/14.0,True,session_20_4,profile,{},0,0
568,47,user47,user47@example.com,guest,view_page,2025-06-11 05:41:00,192.168.48.116,Edge/18.0,False,session_47_9,profile,{},0,0
569,23,user23,user23@example.com,user,login,2025-06-27 00:02:00,192.168.36.166,Safari/14.0,False,session_23_7,profile,{},1,25
570,11,user11,user11@example.com,admin,change_password,2025-06-18 17:04:00,192.168.237.110,Edge/18.0,False,session_11_8,profile,{},0,0
571,5,user5,user5@example.com,admin,login,2025-06-13 11:15:00,192.168.227.177,Safari/14.0,False,session_5_8,dashboard,{},0,0
572,26,user26,user26@example.com,user,edit_profile,2025-06-09 02:31:00,192.168.110.191,Safari/14.0,True,session_26_1,dashboard,{},0,0
573,6,user6,user6@example.com,admin,download_file,2025-06-10 15:43:00,192.168.243.206,Chrome/91.0,False,session_6_6,profile,{},0,0
574,3,user3,user3@example.com,guest,view_page,2025-06-11 01:33:00,192.168.28.72,Chrome/91.0,True,session_3_9,admin_panel,{},0,0
575,49,user49,user49@example.com,user,view_page,2025-06-30 05:33:00,192.168.109.81,Chrome/91.0,True,session_49_4,admin_panel,{},0,0
576,21,user21,user21@example.com,admin,delete_user,2025-06-28 08:58:00,192.168.194.25,Mozilla/5.0,False,session_21_2,settings,{},0,25
577,38,user38,user38@example.com,admin,login,2025-06-27 23:03:00,192.168.51.183,Chrome/91.0,True,session_38_9,profile,{},1,25
578,19,user19,user19@example.com,user,upload_file,2025-06-25 14:37:00,192.168.203.85,Edge/18.0,False,session_19_2,dashboard,{},0,0
579,27,user27,user27@example.com,guest,view_page,2025-06-15 05:01:00,192.168.86.162,Mozilla/5.0,True,session_27_5,profile,{},0,50
580,18,user18,user18@example.com,user,login,2025-06-13 05:31:00,192.168.250.231,Safari/14.0,True,session_18_4,reports,{},0,0
581,45,user45,user45@example.com,user,edit_profile,2025-06-12 06:45:00,192.168.72.221,Safari/14.0,True,session_45_4,reports,{},0,0
582,6,user6,user6@example.com,user,edit_profile,2025-06-22 13:15:00,192.168.165.33,Mozilla/5.0,True,session_6_9,reports,{},0,0
583,26,user26,user26@example.com,guest,upload_file,2025-06-02 23:21:00,192.168.162.201,Edge/18.0,False,session_26_4,admin_panel,{},0,0
584,31,user31,user31@example.com,guest,delete_user,2025-06-15 13:23:00,192.168.8.128,Chrome/91.0,True,session_31_1,admin_panel,{},0,25
585,44,user44,user44@example.com,user,delete_user,2025-06-28 21:41:00,192.168.146.34,Chrome/91.0,False,session_44_6,admin_panel,{},0,0
586,14,user14,user14@example.com,admin,login,2025-06-17 01:00:00,192.168.13.154,Chrome/91.0,True,session_14_9,admin_panel,{},1,25
587,13,user13,user13@example.com,admin,download_file,2025-06-08 14:00:00,192.168.169.221,Safari/14.0,True,session_13_5,dashboard,{},0,0
588,13,user13,user13@example.com,guest,edit_profile,2025-06-17 23:39:00,192.168.139.77,Edge/18.0,True,session_13_9,settings,{},0,0
589,45,user45,user45@example.com,user,download_file,2025-06-03 00:12:00,192.168.107.148,Chrome/91.0,True,session_45_6,profile,{},0,25
590,30,user30,user30@example.com,user,login,2025-06-18 08:00:00,192.168.159.221,Safari/14.0,False,session_30_3,settings,{},0,0
591,16,user16,user16@example.com,user,change_password,2025-06-12 11:32:00,192.168.178.253,Safari/14.0,False,session_16_8,settings,{},0,0
592,20,user20,user20@example.com,user,login,2025-06-18 02:48:00,192.168.215.34,Edge/18.0,True,session_20_2,dashboard,{},1,25
593,35,user35,user35@example.com,guest,delete_user,2025-06-09 14:53:00,192.168.164.70,Safari/14.0,False,session_35_6,admin_panel,{},0,0
594,4,user4,user4@example.com,guest,delete_user,2025-06-29 03:47:00,192.168.245.22,Safari/14.0,False,session_4_7,profile,{},0,0
595,45,user45,user45@example.com,admin,delete_user,2025-06-15 03:26:00,192.168.236.110,Mozilla/5.0,False,session_45_1,dashboard,{},0,0
596,33,user33,user33@example.com,user,view_page,2025-06-17 04:04:00,192.168.222.243,Chrome/91.0,True,session_33_8,profile,{},0,25
597,14,user14,user14@example.com,user,login,2025-06-21 16:03:00,192.168.163.72,Edge/18.0,True,session_14_1,dashboard,{},0,0
598,21,user21,user21@example.com,guest,edit_profile,2025-06-17 02:06:00,192.168.2.76,Edge/18.0,True,session_21_8,reports,{},0,0
599,27,user27,user27@example.com,user,upload_file,2025-06-06 00:15:00,192.168.255.82,Chrome/91.0,True,session_27_4,settings,{},1,25
600,30,user30,user30@example.com,admin,download_file,2025-06-24 01:51:00,192.168.80.190,Mozilla/5.0,False,session_30_2,profile,{},0,0
601,24,user24,user24@example.com,admin,upload_file,2025-06-30 09:43:00,192.168.244.34,Mozilla/5.0,True,session_24_8,profile,{},1,25
602,16,user16,user16@example.com,guest,upload_file,2025-06-18 14:29:00,192.168.206.73,Chrome/91.0,False,session_16_7,admin_panel,{},0,25
603,26,user26,user26@example.com,user,login,2025-06-07 20:08:00,192.168.160.68,Mozilla/5.0,False,session_26_8,dashboard,{},0,0
604,6,user6,user6@example.com,guest,delete_user,2025-06-22 00:44:00,192.168.148.19,Mozilla/5.0,False,session_6_9,dashboard,{},0,0
605,17,user17,user17@example.com,guest,login,2025-06-08 16:07:00,192.168.177.253,Edge/18.0,True,session_17_10,profile,{},0,25
606,7,user7,user7@example.com,admin,edit_profile,2025-06-08 21:06:00,192.168.238.185,Safari/14.0,True,session_7_3,reports,{},0,25
607,49,user49,user49@example.com,user,delete_user,2025-06-13 09:22:00,192.168.80.106,Mozilla/5.0,False,session_49_3,settings,{},1,25
